specification_id,specification_label,family,definition,population_role,region,quantity,point_estimate,percentile_2_5,percentile_97_5,interval_relation_to_zero,successful_replicates,failure_count,units,site_count,early_rows,later_rows,fit_rows,standardization_rows,fit_population_sha256,standardization_population_sha256,component_relation,difference_from_primary,absolute_difference_from_primary,sign_agreement_with_primary,interval_relation_agreement_with_primary,component_relation_agreement_with_primary,review_flag_absolute_difference_ge_0_5_ppb,display_point,display_interval,point_source_path,point_source_record,interval_source_path,interval_source_record
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Ohio Valley,C,42.98491231777028,42.71890602798456,43.29064168997916,entirely_above_zero,1000,0,ppb,185,195812,208105,403917,403917,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,oppose,-0.06987556248524385,0.06987556248524385,True,True,True,False,+42.98,"[42.72, 43.29]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Ohio Valley'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Ohio Valley',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Ohio Valley,D,42.91618035988069,42.6480857889238,43.20151628542961,entirely_above_zero,1000,0,ppb,185,195812,208105,403917,403917,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,oppose,-0.0048183771092311645,0.0048183771092311645,True,True,True,False,+42.92,"[42.65, 43.20]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Ohio Valley'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Ohio Valley',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Ohio Valley,temperature_distribution_component,-0.08445431572372186,-0.16221885048553908,-0.01452607075776209,entirely_below_zero,1000,0,ppb,185,195812,208105,403917,403917,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,oppose,0.06508656676309599,0.06508656676309599,True,True,True,False,-0.08,"[-0.16, -0.01]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Ohio Valley'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Ohio Valley',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Ohio Valley,response_component,0.4812155513435137,0.29696605131962084,0.6551856514507427,entirely_above_zero,1000,0,ppb,185,195812,208105,403917,403917,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,oppose,0.009973858047931827,0.009973858047931827,True,True,True,False,+0.48,"[0.30, 0.66]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Ohio Valley'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Ohio Valley',quantity='response_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Ohio Valley,total_change,0.3967612356197918,0.19952085830128147,0.5808481129223194,entirely_above_zero,1000,0,ppb,185,195812,208105,403917,403917,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,oppose,0.07506042481102781,0.07506042481102781,True,True,True,False,+0.40,"[0.20, 0.58]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Ohio Valley'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Ohio Valley',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,South,A,39.30867140503745,38.70297745211055,39.903560622979356,entirely_above_zero,1000,0,ppb,143,203621,198056,401677,401677,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.1535917623592269,0.1535917623592269,True,True,True,False,+39.31,"[38.70, 39.90]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='South'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='South',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,South,B,39.89706143129405,39.26409203558402,40.517545717060635,entirely_above_zero,1000,0,ppb,143,203621,198056,401677,401677,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.1158340950183927,0.1158340950183927,True,True,True,False,+39.90,"[39.26, 40.52]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='South'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='South',quantity='B']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,South,C,40.69181421738212,40.03209226408091,41.34983377677437,entirely_above_zero,1000,0,ppb,143,203621,198056,401677,401677,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.20367263426742,0.20367263426742,True,True,True,False,+40.69,"[40.03, 41.35]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='South'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='South',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,South,D,41.27255337607624,40.587436101708086,41.94543105930731,entirely_above_zero,1000,0,ppb,143,203621,198056,401677,401677,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.19535450299383683,0.19535450299383683,True,True,True,False,+41.27,"[40.59, 41.95]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='South'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='South',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,South,temperature_distribution_component,0.5845645924753597,0.5089633175054631,0.6636887855578484,entirely_above_zero,1000,0,ppb,143,203621,198056,401677,401677,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.023037899307208676,0.023037899307208676,True,True,True,False,+0.58,"[0.51, 0.66]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='South'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='South',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,South,response_component,1.379317378563428,1.1127962125101774,1.6180572947356409,entirely_above_zero,1000,0,ppb,143,203621,198056,401677,401677,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.06480063994181862,0.06480063994181862,True,True,True,False,+1.38,"[1.11, 1.62]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='South'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='South',quantity='response_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,South,total_change,1.9638819710387878,1.6944541790879053,2.2102630510267804,entirely_above_zero,1000,0,ppb,143,203621,198056,401677,401677,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.04176274063460994,0.04176274063460994,True,True,True,False,+1.96,"[1.69, 2.21]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='South'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='South',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southeast,A,40.27661034672841,39.77436468016506,40.804450658090936,entirely_above_zero,1000,0,ppb,167,208288,220886,429174,429174,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.0696718486993575,0.0696718486993575,True,True,True,False,+40.28,"[39.77, 40.80]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southeast'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southeast',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southeast,B,40.07591071329965,39.632309235850784,40.55208007175903,entirely_above_zero,1000,0,ppb,167,208288,220886,429174,429174,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.11986240308128515,0.11986240308128515,True,True,True,False,+40.08,"[39.63, 40.55]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southeast'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southeast',quantity='B']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southeast,C,40.07995597067304,39.61397962645879,40.56294466983767,entirely_above_zero,1000,0,ppb,167,208288,220886,429174,429174,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.07499636582331703,0.07499636582331703,True,True,True,False,+40.08,"[39.61, 40.56]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southeast'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southeast',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southeast,D,39.88939493451573,39.46869231175264,40.325849941554225,entirely_above_zero,1000,0,ppb,167,208288,220886,429174,429174,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.11779495079267832,0.11779495079267832,True,True,True,False,+39.89,"[39.47, 40.33]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southeast'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southeast',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southeast,temperature_distribution_component,-0.19563033479303726,-0.2829884732425813,-0.12125554534286957,entirely_below_zero,1000,0,ppb,167,208288,220886,429174,429174,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.04649456967564447,0.04649456967564447,True,True,True,False,-0.20,"[-0.28, -0.12]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southeast'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southeast',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southeast,response_component,-0.1915850774196457,-0.3850693062358526,-0.022453021140896035,entirely_below_zero,1000,0,ppb,167,208288,220886,429174,429174,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.0016285324176763538,0.0016285324176763538,True,False,True,False,-0.19,"[-0.39, -0.02]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southeast'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southeast',quantity='response_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southeast,total_change,-0.38721541221268296,-0.6022747456271862,-0.1911410923532575,entirely_below_zero,1000,0,ppb,167,208288,220886,429174,429174,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.048123102093320824,0.048123102093320824,True,True,True,False,-0.39,"[-0.60, -0.19]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southeast'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southeast',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southwest,A,46.075170069546694,45.527844407161254,46.52517091059128,entirely_above_zero,1000,0,ppb,115,178337,186150,364487,364487,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.23732489997990314,0.23732489997990314,True,True,True,False,+46.08,"[45.53, 46.53]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southwest'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southwest',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southwest,B,46.17544964911098,45.640911449500585,46.62728402248325,entirely_above_zero,1000,0,ppb,115,178337,186150,364487,364487,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.24064449428028212,0.24064449428028212,True,True,True,False,+46.18,"[45.64, 46.63]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southwest'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southwest',quantity='B']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southwest,C,47.247838852699616,46.685342051115185,47.74880275263092,entirely_above_zero,1000,0,ppb,115,178337,186150,364487,364487,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.3616292255188185,0.3616292255188185,True,True,True,False,+47.25,"[46.69, 47.75]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southwest'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southwest',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southwest,D,47.363300720156104,46.81142156562986,47.865150412610745,entirely_above_zero,1000,0,ppb,115,178337,186150,364487,364487,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.3727022061612857,0.3727022061612857,True,True,True,False,+47.36,"[46.81, 47.87]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southwest'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southwest',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southwest,temperature_distribution_component,0.10787072351038773,0.06864051870092958,0.1453993200805379,entirely_above_zero,1000,0,ppb,115,178337,186150,364487,364487,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.007196287471423091,0.007196287471423091,True,True,True,False,+0.11,"[0.07, 0.15]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southwest'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southwest',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southwest,response_component,1.1802599270990228,0.815774665724745,1.526696580563921,entirely_above_zero,1000,0,ppb,115,178337,186150,364487,364487,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.12818101870995946,0.12818101870995946,True,True,True,False,+1.18,"[0.82, 1.53]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southwest'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southwest',quantity='response_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Southwest,total_change,1.2881306506094106,0.9193485589378669,1.6382610626628913,entirely_above_zero,1000,0,ppb,115,178337,186150,364487,364487,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.13537730618138255,0.13537730618138255,True,True,True,False,+1.29,"[0.92, 1.64]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Southwest'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Southwest',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Upper Midwest,A,39.80494811148207,39.137251304032986,40.47898737352419,entirely_above_zero,1000,0,ppb,75,74405,82634,157039,157039,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.12390617415343286,0.12390617415343286,True,True,True,False,+39.80,"[39.14, 40.48]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Upper Midwest'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Upper Midwest',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Upper Midwest,B,40.23129298147306,39.535813076653376,40.91335363355678,entirely_above_zero,1000,0,ppb,75,74405,82634,157039,157039,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.19566929470884276,0.19566929470884276,True,True,True,False,+40.23,"[39.54, 40.91]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Upper Midwest'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Upper Midwest',quantity='B']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Upper Midwest,C,40.92825458433463,40.33158571545274,41.53761439753787,entirely_above_zero,1000,0,ppb,75,74405,82634,157039,157039,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.08043912356625071,0.08043912356625071,True,True,True,False,+40.93,"[40.33, 41.54]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Upper Midwest'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Upper Midwest',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Upper Midwest,D,41.37762898123817,40.78036500282737,41.9552740343053,entirely_above_zero,1000,0,ppb,75,74405,82634,157039,157039,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.1546565217140241,0.1546565217140241,True,True,True,False,+41.38,"[40.78, 41.96]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Upper Midwest'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Upper Midwest',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Upper Midwest,temperature_distribution_component,0.437859633447264,0.3088574715786736,0.551115423998643,entirely_above_zero,1000,0,ppb,75,74405,82634,157039,157039,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.07299025935159165,0.07299025935159165,True,True,True,False,+0.44,"[0.31, 0.55]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Upper Midwest'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Upper Midwest',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Upper Midwest,response_component,1.1348212363088344,0.8610599481940392,1.4225834465064238,entirely_above_zero,1000,0,ppb,75,74405,82634,157039,157039,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.042239911791000395,0.042239911791000395,True,True,True,False,+1.13,"[0.86, 1.42]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Upper Midwest'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Upper Midwest',quantity='response_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Upper Midwest,total_change,1.5726808697560983,1.3008963721050018,1.8312731810091971,entirely_above_zero,1000,0,ppb,75,74405,82634,157039,157039,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.03075034756059125,0.03075034756059125,True,True,True,False,+1.57,"[1.30, 1.83]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Upper Midwest'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Upper Midwest',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,West,A,44.182237697591674,43.19167257800091,45.20952174192616,entirely_above_zero,1000,0,ppb,170,271248,244550,515798,515798,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-1.3431166923908293,1.3431166923908293,True,True,True,False,+44.18,"[43.19, 45.21]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='West'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='West',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,West,B,44.12114889697477,43.119495934164064,45.15724691833298,entirely_above_zero,1000,0,ppb,170,271248,244550,515798,515798,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-1.2491209896742106,1.2491209896742106,True,True,True,False,+44.12,"[43.12, 45.16]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='West'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='West',quantity='B']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,West,C,43.45920137622442,42.36150393817439,44.49377147588914,entirely_above_zero,1000,0,ppb,170,271248,244550,515798,515798,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-1.2748037953936375,1.2748037953936375,True,True,True,False,+43.46,"[42.36, 44.49]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='West'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='West',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,West,D,43.39325688725299,42.29464149506656,44.44244219813549,entirely_above_zero,1000,0,ppb,170,271248,244550,515798,515798,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-1.184642961079959,1.184642961079959,True,True,True,False,+43.39,"[42.29, 44.44]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='West'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='West',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,West,temperature_distribution_component,-0.06351664479416641,-0.14110843804558487,0.0241920381007399,includes_zero,1000,0,ppb,170,271248,244550,515798,515798,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.09207826851514866,0.09207826851514866,True,False,True,False,-0.06,"[-0.14, 0.02]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='West'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='West',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,West,response_component,-0.7254641655445191,-1.1565548494328362,-0.28981194506037006,entirely_below_zero,1000,0,ppb,170,271248,244550,515798,515798,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.06639546279572173,0.06639546279572173,True,True,True,False,-0.73,"[-1.16, -0.29]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='West'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='West',quantity='response_component']"
